Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
0,409.0,2,33996.0,7.0,3,0,84.0,14860.0,5,0,27.0,0,3,0,33.0
0,314.0,2,15003.0,10.0,4,5,88.0,16572.0,4,0,35.0,0,2,1,29.0
0,460.0,2,41306.0,16.0,4,1,109.0,5459.0,10,0,33.0,0,4,0,12.0
0,214.0,1,10338.0,10.0,2,0,56.0,8853.0,2,0,34.0,1,3,1,17.0
0,316.0,2,11042.0,1.0,3,5,74.0,16572.0,2,0,26.0,0,2,1,29.0
0,385.0,2,11105.0,8.0,4,1,75.0,3936.0,7,0,21.0,0,4,1,11.0
1,221.0,2,22939.0,1.0,2,0,85.0,2279.0,8,1,19.0,0,4,0,15.0
0,283.0,2,14987.0,8.0,3,0,80.0,11773.0,11,0,32.0,0,1,1,17.0
0,293.0,2,5929.0,1.0,3,0,97.0,7909.0,6,1,29.0,0,4,0,16.0
0,337.0,2,13382.0,24.0,3,6,68.0,3760.0,4,0,27.0,0,3,0,14.0
0,365.0,1,7647.0,3.0,3,6,62.0,13826.0,10,1,27.0,0,4,1,31.0
0,238.0,2,17594.0,27.0,5,1,120.0,5369.0,7,0,31.0,1,4,1,18.0
0,226.0,2,48900.0,10.0,3,0,118.0,2696.0,2,0,31.0,0,3,0,9.0
1,320.0,1,32696.0,19.0,3,6,70.0,2814.0,8,1,20.0,0,4,0,16.0
0,335.0,1,27170.0,15.0,3,0,64.0,6852.0,5,0,29.0,0,3,1,10.0
0,261.0,2,33994.0,8.0,2,6,115.0,6204.0,3,0,29.0,0,4,0,13.0
0,181.0,2,22787.0,9.0,1,6,56.0,2557.0,2,0,28.0,0,4,1,7.0
0,299.0,2,4978.0,3.0,3,5,62.0,6450.0,10,0,35.0,0,3,1,17.0
0,428.0,2,29169.0,9.0,3,6,97.0,11154.0,8,0,27.0,0,3,0,33.0
0,312.0,2,28177.0,2.0,1,6,105.0,2403.0,2,1,32.0,1,4,0,10.0
0,212.0,2,34184.0,7.0,3,6,70.0,6854.0,8,0,37.0,0,1,0,14.0
0,223.0,2,38196.0,10.0,3,1,107.0,2354.0,2,0,23.0,0,4,1,8.0
0,408.0,2,12158.0,6.0,3,0,107.0,2507.0,4,0,35.0,0,4,0,20.0
0,269.0,2,42912.0,2.0,4,0,74.0,5164.0,3,0,26.0,0,1,1,22.0
0,252.0,1,15103.0,24.0,4,0,97.0,5357.0,3,0,28.0,0,4,1,17.0
0,298.0,2,9422.0,2.0,5,6,108.0,3126.0,7,1,34.0,0,2,1,13.0
0,261.0,2,5895.0,8.0,5,0,50.0,5186.0,5,0,30.0,0,3,1,17.0
0,397.0,2,21789.0,3.0,4,1,49.0,16572.0,1,0,22.0,0,1,0,33.0
1,255.0,2,18506.0,1.0,4,10,78.0,2744.0,3,1,34.0,0,3,0,16.0
0,200.0,2,30960.0,26.0,1,6,47.0,6237.0,3,0,36.0,1,2,0,6.0
0,351.0,2,33440.0,2.0,2,14,65.0,6696.0,1,0,29.0,0,1,0,17.0
0,186.0,2,10896.0,10.0,1,6,101.0,3568.0,1,0,29.0,0,4,0,8.0
1,363.0,1,25220.0,27.0,2,0,97.0,6460.0,4,1,31.0,0,4,0,12.0
0,268.0,2,10680.0,2.0,3,10,69.0,6325.0,3,0,40.0,1,3,0,10.0
1,421.0,2,25426.0,2.0,3,6,95.0,16572.0,6,1,25.0,0,4,1,27.0
0,281.0,2,50245.0,8.0,4,0,91.0,7638.0,3,0,33.0,0,2,0,16.0
0,395.0,2,25079.0,19.0,4,6,58.0,4317.0,2,0,36.0,0,1,1,6.0
0,200.0,1,20177.0,1.0,2,0,82.0,4417.0,5,0,27.0,0,1,1,8.0
0,230.0,2,23034.0,27.0,3,6,88.0,4400.0,5,0,32.0,0,1,1,19.0
1,208.0,2,40153.0,8.0,3,14,60.0,5393.0,7,0,34.0,0,3,0,8.0
0,267.0,2,6411.0,1.0,4,0,84.0,3331.0,3,0,33.0,0,3,0,11.0
0,416.0,2,13214.0,19.0,4,6,108.0,5540.0,10,1,26.0,0,2,1,14.0
0,215.0,1,29066.0,8.0,1,1,102.0,4398.0,2,0,42.0,0,2,1,12.0
0,286.0,2,20041.0,10.0,1,0,93.0,2844.0,2,1,21.0,0,2,1,10.0
0,295.0,1,8457.0,2.0,4,0,83.0,6052.0,6,1,24.0,0,4,0,22.0
0,263.0,2,4280.0,2.0,4,6,105.0,4440.0,2,0,24.0,0,3,0,11.0
0,275.0,2,13485.0,8.0,4,0,85.0,2627.0,3,0,33.0,0,2,1,11.0
0,234.0,2,32280.0,1.0,3,0,52.0,3899.0,5,0,35.0,1,3,1,13.0
0,305.0,1,27728.0,2.0,2,6,52.0,4297.0,1,0,38.0,1,4,1,11.0
0,268.0,2,38929.0,8.0,2,0,117.0,6563.0,5,0,35.0,0,2,1,8.0
0,320.0,1,19989.0,8.0,3,0,90.0,16572.0,3,0,27.0,0,2,1,33.0
1,179.0,2,43553.0,6.0,3,0,80.0,1657.0,2,1,35.0,1,3,1,2.0
0,190.0,2,38255.0,9.0,3,0,70.0,2755.0,3,0,23.0,0,3,1,9.0
0,398.0,2,46428.0,11.0,4,0,99.0,3214.0,10,0,29.0,1,2,1,18.0
0,382.0,2,24225.0,2.0,3,6,87.0,16572.0,6,0,31.0,0,4,0,33.0
1,229.0,2,28223.0,1.0,2,0,52.0,2380.0,1,1,30.0,0,4,1,6.0
0,252.0,2,7497.0,7.0,3,6,69.0,11742.0,1,0,31.0,0,4,0,20.0
1,253.0,2,4169.0,16.0,3,1,88.0,5381.0,5,0,24.0,0,3,0,8.0
0,365.0,2,7115.0,2.0,2,10,50.0,16572.0,3,1,23.0,0,3,1,28.0
0,283.0,2,23712.0,1.0,3,10,45.0,5285.0,0,0,29.0,0,1,1,13.0
0,228.0,2,43870.0,23.0,2,0,91.0,2765.0,2,0,36.0,1,3,1,15.0
1,446.0,2,10069.0,2.0,4,0,50.0,16572.0,7,1,27.0,0,4,0,33.0
0,269.0,2,44070.0,1.0,4,0,61.0,2559.0,5,0,30.0,0,3,0,16.0
0,325.0,2,32681.0,1.0,2,0,68.0,6116.0,9,1,30.0,0,4,1,12.0
1,217.0,2,31192.0,2.0,4,6,63.0,4433.0,7,0,29.0,0,4,0,13.0
0,284.0,2,36482.0,13.0,3,5,44.0,2208.0,6,0,31.0,0,2,1,13.0
0,252.0,2,30116.0,4.0,3,0,120.0,6213.0,1,0,30.0,0,3,1,17.0
0,307.0,1,25257.0,16.0,4,6,67.0,5142.0,7,0,34.0,0,4,0,16.0
0,235.0,2,33153.0,2.0,3,6,72.0,6921.0,5,1,41.0,1,2,0,16.0
0,351.0,2,8875.0,2.0,3,0,109.0,2325.0,2,0,24.0,0,4,0,4.0
0,322.0,2,32715.0,29.0,3,0,114.0,4480.0,3,0,35.0,0,4,1,13.0
0,299.0,1,16527.0,12.0,3,0,60.0,6348.0,3,0,35.0,0,3,1,17.0
0,262.0,1,24621.0,16.0,4,0,118.0,2614.0,1,0,38.0,0,3,0,10.0
1,375.0,2,41481.0,11.0,3,1,65.0,7717.0,1,0,30.0,0,1,1,12.0
1,424.0,2,15318.0,2.0,1,6,56.0,5227.0,4,0,32.0,0,3,0,17.0
0,335.0,2,20668.0,14.0,2,0,117.0,16572.0,8,0,39.0,1,3,1,26.0
0,212.0,2,9465.0,5.0,1,14,54.0,12862.0,2,1,23.0,0,2,1,13.0
0,271.0,2,33300.0,7.0,3,10,79.0,10291.0,3,0,31.0,1,2,0,22.0
0,220.0,2,26656.0,2.0,4,1,93.0,4834.0,3,1,42.0,1,1,0,12.0
0,268.0,2,29069.0,3.0,2,5,102.0,3798.0,0,0,31.0,0,3,1,7.0
1,205.0,1,31092.0,5.0,2,6,106.0,2431.0,2,1,32.0,0,1,1,9.0
0,209.0,2,15540.0,3.0,3,6,68.0,1770.0,1,0,25.0,0,3,1,4.0
0,391.0,2,46186.0,26.0,4,1,86.0,16364.0,3,0,30.0,0,3,1,33.0
0,343.0,2,21913.0,4.0,3,6,67.0,5983.0,11,0,29.0,0,4,0,17.0
0,200.0,2,6338.0,2.0,1,6,78.0,3471.0,9,0,32.0,0,3,0,15.0
0,260.0,2,20563.0,1.0,3,6,56.0,4091.0,3,0,38.0,1,1,1,13.0
0,276.0,2,47045.0,27.0,1,6,73.0,2621.0,2,0,22.0,0,4,0,7.0
0,279.0,2,32516.0,1.0,2,0,76.0,6260.0,2,1,26.0,0,4,1,19.0
0,251.0,2,4140.0,13.0,4,0,85.0,4455.0,4,0,30.0,0,3,1,13.0
0,236.0,1,35471.0,5.0,4,0,100.0,3818.0,10,0,19.0,0,2,1,20.0
0,405.0,2,23177.0,7.0,2,1,98.0,10999.0,9,1,34.0,0,4,1,33.0
0,351.0,2,32589.0,9.0,3,1,97.0,10813.0,6,1,33.0,0,3,1,22.0
0,245.0,2,22373.0,8.0,2,6,111.0,5222.0,5,0,33.0,0,3,1,11.0
0,403.0,1,31189.0,25.0,4,6,96.0,13878.0,5,0,38.0,1,3,0,33.0
0,284.0,2,12024.0,16.0,4,1,75.0,6395.0,5,0,35.0,0,4,1,13.0
0,219.0,2,40974.0,8.0,2,6,85.0,4996.0,3,0,28.0,0,4,1,10.0
0,174.0,2,43087.0,1.0,2,0,52.0,4835.0,6,0,41.0,1,1,1,10.0
0,335.0,2,34556.0,8.0,4,0,70.0,2875.0,4,1,39.0,1,3,1,10.0
0,322.0,1,44533.0,2.0,1,6,48.0,2567.0,7,1,26.0,0,4,0,12.0
0,279.0,2,44787.0,8.0,3,0,88.0,2387.0,2,0,39.0,1,3,0,10.0
0,195.0,2,4989.0,3.0,1,10,122.0,4259.0,1,1,41.0,0,4,0,13.0
0,269.0,2,21293.0,9.0,3,0,82.0,10739.0,1,1,36.0,1,2,1,25.0
1,272.0,1,4602.0,25.0,4,0,107.0,2072.0,3,1,37.0,0,1,1,15.0
0,254.0,2,10536.0,1.0,3,0,78.0,2378.0,0,0,26.0,0,2,1,7.0
0,200.0,2,20449.0,4.0,1,1,104.0,4316.0,3,0,25.0,0,1,0,8.0
0,375.0,2,49673.0,1.0,3,14,46.0,3651.0,3,0,26.0,0,2,1,14.0
0,187.0,2,44452.0,4.0,1,0,57.0,3209.0,1,0,32.0,0,4,0,15.0
0,246.0,1,13312.0,5.0,2,0,70.0,6573.0,1,0,33.0,0,4,1,10.0
0,295.0,2,13871.0,9.0,3,1,108.0,2951.0,1,0,34.0,0,4,1,9.0
0,325.0,2,44325.0,3.0,3,0,107.0,5281.0,3,1,22.0,0,2,1,23.0
0,240.0,2,42814.0,11.0,4,0,70.0,2421.0,4,1,31.0,0,2,1,12.0
1,229.0,2,11985.0,1.0,3,6,64.0,2864.0,6,1,25.0,0,3,1,12.0
0,409.0,2,30434.0,8.0,3,1,95.0,11902.0,6,0,23.0,0,3,1,32.0
0,276.0,2,23573.0,25.0,3,14,93.0,10965.0,3,0,36.0,0,1,0,16.0
0,286.0,1,43118.0,21.0,2,6,72.0,3034.0,7,0,31.0,0,2,1,15.0
0,402.0,2,3621.0,23.0,4,0,83.0,14327.0,8,0,34.0,0,3,0,33.0
0,329.0,1,14805.0,1.0,3,0,44.0,5616.0,5,0,34.0,0,2,1,22.0
0,358.0,2,8750.0,2.0,2,1,56.0,4603.0,0,1,37.0,1,1,1,11.0
0,286.0,2,43870.0,19.0,2,6,53.0,7690.0,1,1,23.0,0,4,0,13.0
0,384.0,2,30871.0,2.0,4,0,110.0,16572.0,1,0,23.0,0,4,1,33.0
0,297.0,2,48457.0,2.0,3,0,56.0,5264.0,8,0,27.0,0,3,1,18.0
0,255.0,2,37677.0,3.0,2,5,74.0,2333.0,5,1,27.0,0,3,1,10.0
1,246.0,2,13124.0,25.0,4,0,95.0,2852.0,3,1,42.0,1,3,0,8.0
0,228.0,2,38051.0,7.0,1,6,84.0,2591.0,7,0,35.0,0,3,1,18.0
0,334.0,2,23178.0,9.0,2,0,74.0,2612.0,1,1,28.0,0,4,0,12.0
0,223.0,2,28790.0,5.0,4,6,115.0,4960.0,2,0,33.0,0,2,0,10.0
1,445.0,1,27368.0,2.0,1,0,75.0,2447.0,11,1,30.0,0,4,1,9.0
0,329.0,2,6248.0,8.0,3,0,80.0,4834.0,6,0,40.0,1,3,1,8.0
1,157.0,2,17537.0,2.0,3,6,68.0,2090.0,3,0,25.0,0,4,0,2.0
1,171.0,2,49983.0,18.0,1,10,83.0,2752.0,3,0,38.0,0,1,0,7.0
0,278.0,2,49921.0,14.0,1,0,82.0,6639.0,2,1,26.0,0,1,1,25.0
0,358.0,2,50940.0,2.0,4,0,78.0,3352.0,3,1,35.0,0,1,0,4.0
1,180.0,2,21630.0,3.0,1,0,56.0,4235.0,0,1,29.0,0,1,1,8.0
1,313.0,2,38015.0,2.0,4,0,80.0,2838.0,5,1,31.0,0,3,1,11.0
0,219.0,2,34866.0,9.0,3,6,94.0,2430.0,6,0,34.0,0,2,1,6.0
1,304.0,2,39310.0,6.0,3,6,87.0,2464.0,8,1,36.0,1,4,0,12.0
0,211.0,2,21672.0,4.0,3,0,95.0,2387.0,3,0,27.0,0,3,0,3.0
0,266.0,2,19163.0,10.0,3,0,100.0,2061.0,1,0,23.0,0,2,1,7.0
0,329.0,2,16218.0,14.0,2,6,84.0,6297.0,7,0,26.0,0,1,0,17.0
0,257.0,2,41979.0,1.0,4,10,125.0,2855.0,5,1,28.0,0,2,0,10.0
0,442.0,2,44569.0,5.0,3,14,58.0,10618.0,3,1,29.0,0,4,1,29.0
0,246.0,2,5443.0,7.0,4,0,55.0,2388.0,5,0,24.0,0,2,0,19.0
0,274.0,2,39856.0,21.0,1,0,78.0,4066.0,2,1,42.0,1,4,1,16.0
0,381.0,2,18491.0,8.0,2,10,62.0,7468.0,5,0,23.0,0,3,1,33.0
0,369.0,2,51468.0,20.0,4,6,64.0,2308.0,4,0,29.0,0,1,1,17.0
0,241.0,2,41624.0,20.0,2,1,63.0,7000.0,3,0,33.0,0,4,1,13.0
0,280.0,2,6631.0,7.0,4,10,86.0,4740.0,2,0,35.0,0,3,0,15.0
0,291.0,2,46709.0,1.0,3,14,98.0,13628.0,3,0,34.0,0,2,1,20.0
0,253.0,2,41493.0,1.0,3,0,86.0,2388.0,8,0,33.0,1,3,0,7.0
1,197.0,2,30405.0,19.0,2,1,61.0,2459.0,3,1,28.0,0,3,1,4.0
0,312.0,2,23073.0,10.0,4,1,88.0,9757.0,4,0,21.0,0,2,1,18.0
0,203.0,1,44953.0,1.0,3,6,71.0,4357.0,3,0,20.0,0,2,0,15.0
0,316.0,2,9244.0,6.0,3,6,74.0,4772.0,4,1,32.0,0,3,0,23.0
0,277.0,2,32882.0,2.0,4,6,90.0,2574.0,4,0,29.0,1,3,0,21.0
1,154.0,2,14720.0,21.0,3,10,47.0,2165.0,1,1,23.0,0,2,0,5.0
1,156.0,2,4557.0,4.0,3,14,104.0,3023.0,1,0,33.0,0,2,0,5.0
0,244.0,2,21607.0,12.0,3,6,58.0,5909.0,2,1,21.0,0,3,1,15.0
0,305.0,1,51468.0,9.0,4,6,43.0,3669.0,9,1,22.0,0,4,1,8.0
0,248.0,2,17482.0,3.0,4,6,108.0,6790.0,3,0,26.0,0,3,1,14.0
1,282.0,2,18601.0,3.0,1,0,61.0,10383.0,1,1,22.0,0,1,1,20.0
0,256.0,2,37467.0,1.0,3,0,52.0,7003.0,2,0,28.0,0,1,0,14.0
1,291.0,2,21931.0,1.0,4,0,58.0,10654.0,7,0,27.0,0,3,0,20.0
0,344.0,2,28219.0,4.0,2,0,70.0,4506.0,3,0,28.0,0,2,0,16.0
0,231.0,1,49188.0,20.0,3,14,94.0,2215.0,2,0,29.0,0,2,1,4.0
0,270.0,2,42706.0,18.0,3,6,104.0,4663.0,3,0,32.0,0,2,0,12.0
0,394.0,2,36908.0,1.0,2,0,81.0,16572.0,2,0,28.0,0,2,1,31.0
1,444.0,2,10169.0,2.0,3,14,67.0,2536.0,6,0,41.0,1,1,0,10.0
0,411.0,2,48214.0,2.0,2,6,65.0,14896.0,6,0,25.0,0,3,1,28.0
0,236.0,2,8134.0,8.0,2,10,74.0,7323.0,6,0,28.0,0,1,1,13.0
0,293.0,2,5375.0,10.0,3,14,107.0,5733.0,1,1,26.0,0,2,0,10.0
0,277.0,2,30929.0,3.0,4,0,103.0,7881.0,6,0,35.0,0,2,1,22.0
0,306.0,2,31641.0,2.0,5,0,61.0,7948.0,2,0,26.0,0,4,0,10.0
1,305.0,2,51824.0,24.0,3,0,118.0,13255.0,4,1,36.0,0,4,0,26.0
0,359.0,1,48304.0,16.0,4,6,77.0,5120.0,3,1,28.0,0,3,0,26.0
0,283.0,2,43060.0,8.0,4,14,109.0,5135.0,6,0,33.0,0,4,1,22.0
1,244.0,2,11777.0,9.0,2,6,66.0,2373.0,2,1,42.0,1,1,0,8.0
0,260.0,2,25307.0,17.0,3,0,62.0,16572.0,2,0,19.0,0,4,0,20.0
1,224.0,2,31765.0,10.0,3,0,110.0,2470.0,8,1,33.0,1,3,0,5.0
0,257.0,2,16194.0,13.0,1,0,65.0,3508.0,3,0,33.0,0,1,0,13.0
0,344.0,2,34130.0,1.0,4,6,108.0,2325.0,5,0,29.0,0,4,1,10.0
0,380.0,2,39467.0,1.0,2,6,91.0,16572.0,10,0,41.0,1,3,1,33.0
0,257.0,1,28987.0,1.0,4,10,101.0,5541.0,3,1,28.0,0,1,1,7.0
0,319.0,1,29449.0,9.0,3,6,80.0,16572.0,3,0,32.0,0,2,1,28.0
0,210.0,2,39724.0,16.0,4,14,58.0,2863.0,10,0,28.0,0,2,1,12.0
0,343.0,2,8735.0,23.0,2,0,54.0,3700.0,2,1,23.0,0,3,1,11.0
0,361.0,2,33472.0,4.0,2,0,105.0,4218.0,1,1,29.0,0,3,0,11.0
1,231.0,2,4869.0,22.0,3,0,63.0,2199.0,6,1,31.0,0,2,0,15.0
0,385.0,2,32914.0,24.0,3,0,114.0,14030.0,3,1,40.0,0,4,1,27.0
0,294.0,1,48737.0,10.0,1,6,83.0,2738.0,1,0,29.0,0,2,1,11.0
0,350.0,2,19862.0,7.0,2,6,100.0,10908.0,7,0,32.0,0,2,1,17.0
0,195.0,2,42251.0,17.0,1,6,58.0,4433.0,2,0,28.0,0,2,1,14.0
1,274.0,2,21826.0,14.0,4,10,61.0,3810.0,1,1,41.0,1,4,1,14.0
0,241.0,1,29907.0,1.0,1,0,115.0,4210.0,3,0,31.0,0,3,1,11.0
0,147.0,2,10098.0,5.0,2,0,91.0,1119.0,1,0,32.0,0,4,0,3.0
0,415.0,2,50475.0,17.0,3,14,74.0,10792.0,9,0,21.0,0,3,1,26.0
0,272.0,2,20446.0,25.0,4,6,70.0,10451.0,3,1,21.0,0,3,1,18.0
0,237.0,2,5408.0,8.0,2,0,88.0,11468.0,1,1,25.0,0,3,1,10.0
1,161.0,2,38436.0,11.0,3,6,114.0,2654.0,2,1,31.0,0,1,0,10.0
1,236.0,1,3858.0,5.0,3,6,80.0,2485.0,1,0,32.0,0,1,0,11.0
0,206.0,2,37353.0,2.0,2,6,54.0,5518.0,1,0,32.0,0,2,0,15.0
0,172.0,2,7654.0,8.0,1,0,114.0,2512.0,3,0,28.0,0,1,1,9.0
0,372.0,2,9734.0,6.0,3,0,118.0,4293.0,4,0,28.0,0,4,0,24.0
0,368.0,2,47480.0,4.0,4,0,94.0,11054.0,9,0,30.0,0,2,0,30.0
0,314.0,2,19268.0,7.0,2,6,59.0,5063.0,7,0,27.0,0,2,0,17.0
0,301.0,2,16359.0,1.0,1,0,87.0,12800.0,2,0,29.0,0,3,1,21.0
0,216.0,2,36973.0,2.0,4,0,66.0,4290.0,1,0,35.0,0,2,1,14.0
0,271.0,2,28113.0,10.0,3,10,62.0,3974.0,2,0,38.0,1,1,1,7.0
0,323.0,2,9317.0,5.0,2,1,112.0,16572.0,7,0,30.0,0,2,0,25.0
0,382.0,2,28190.0,9.0,3,0,86.0,2443.0,6,0,33.0,0,2,0,9.0
0,455.0,2,25064.0,2.0,3,0,95.0,13772.0,5,1,28.0,0,1,0,30.0
1,290.0,2,39972.0,11.0,2,6,69.0,4835.0,5,0,37.0,0,1,0,18.0
0,426.0,1,4780.0,18.0,4,6,76.0,6443.0,5,1,37.0,0,4,1,19.0
0,315.0,2,8694.0,7.0,1,0,68.0,16572.0,1,0,36.0,1,2,1,26.0
0,296.0,2,36267.0,3.0,4,0,58.0,6916.0,9,1,33.0,0,3,0,26.0
1,205.0,2,9322.0,29.0,2,6,101.0,5017.0,10,0,39.0,0,4,0,9.0
1,399.0,2,9358.0,2.0,1,1,75.0,16572.0,2,0,31.0,0,4,1,33.0
0,339.0,2,50726.0,28.0,3,6,74.0,13374.0,5,1,32.0,0,3,1,25.0
0,387.0,2,5137.0,1.0,3,0,118.0,6404.0,2,0,22.0,0,1,1,23.0
1,277.0,2,31025.0,16.0,4,0,58.0,2803.0,3,0,29.0,0,3,0,22.0
0,307.0,1,33122.0,22.0,3,6,108.0,10930.0,1,1,31.0,0,3,0,23.0
0,253.0,2,36370.0,8.0,1,0,104.0,2397.0,0,0,35.0,0,4,0,11.0
0,344.0,2,43249.0,11.0,2,0,105.0,16572.0,4,0,27.0,0,2,1,33.0
0,255.0,2,38860.0,29.0,4,6,93.0,4088.0,10,0,29.0,0,2,0,14.0
0,260.0,2,7599.0,1.0,4,1,91.0,9788.0,0,0,20.0,0,4,1,25.0
0,455.0,2,38163.0,1.0,2,14,89.0,11967.0,5,1,29.0,0,3,1,16.0
0,348.0,2,27630.0,24.0,4,6,52.0,2239.0,1,0,23.0,0,1,0,7.0
0,412.0,1,4382.0,2.0,3,1,57.0,7575.0,3,0,21.0,0,1,1,33.0
1,284.0,2,23141.0,15.0,3,10,94.0,4896.0,9,0,26.0,0,2,1,16.0
1,204.0,1,12023.0,2.0,3,0,75.0,2091.0,6,1,32.0,0,2,1,11.0
0,265.0,2,46703.0,10.0,4,0,99.0,2282.0,1,1,29.0,0,4,1,8.0
0,223.0,2,40087.0,10.0,1,6,91.0,1104.0,3,0,42.0,1,2,0,8.0
0,295.0,1,41566.0,3.0,4,10,69.0,2872.0,5,0,31.0,0,1,1,13.0
0,389.0,2,51287.0,2.0,4,6,78.0,16572.0,3,1,18.0,0,4,1,32.0
0,288.0,2,4389.0,3.0,3,10,50.0,4178.0,3,0,24.0,0,1,0,15.0
0,307.0,2,10537.0,26.0,3,1,91.0,8455.0,2,0,28.0,0,2,1,9.0
0,203.0,1,32280.0,1.0,1,6,85.0,2075.0,3,0,34.0,0,3,1,14.0
0,353.0,2,15091.0,1.0,4,6,61.0,16572.0,10,0,35.0,0,4,1,26.0
0,414.0,2,37922.0,2.0,4,0,57.0,10747.0,7,0,26.0,0,2,1,13.0
0,428.0,1,43455.0,9.0,3,6,78.0,2994.0,2,0,36.0,0,2,1,23.0
0,275.0,2,27912.0,12.0,5,6,67.0,8920.0,2,0,24.0,0,2,0,24.0
0,425.0,2,15595.0,2.0,1,6,58.0,16572.0,7,0,21.0,0,2,0,33.0
0,332.0,2,14571.0,25.0,3,6,99.0,10864.0,7,0,34.0,0,3,1,23.0
1,165.0,1,26971.0,9.0,3,1,78.0,2381.0,1,1,28.0,0,2,0,3.0
1,172.0,2,46744.0,10.0,3,0,50.0,1473.0,1,0,31.0,0,1,0,4.0
0,350.0,2,35144.0,8.0,4,0,93.0,4664.0,9,1,31.0,1,1,1,26.0
1,390.0,2,46361.0,4.0,4,0,42.0,2531.0,9,1,28.0,0,3,1,24.0
1,217.0,2,47860.0,24.0,2,14,97.0,8778.0,3,0,29.0,0,1,0,14.0
0,204.0,2,6767.0,1.0,2,6,81.0,4010.0,3,0,26.0,0,1,1,9.0
0,236.0,2,41213.0,20.0,3,10,94.0,10020.0,2,0,34.0,0,3,1,13.0
0,317.0,2,17866.0,7.0,2,14,57.0,3436.0,2,0,33.0,0,3,0,13.0
0,291.0,2,11595.0,17.0,1,0,89.0,8884.0,2,0,25.0,0,1,1,28.0
0,312.0,2,52262.0,20.0,4,14,83.0,10385.0,5,0,32.0,1,4,1,17.0
0,213.0,2,44739.0,8.0,5,0,103.0,4671.0,3,0,39.0,0,4,1,5.0
0,424.0,1,38222.0,2.0,1,0,90.0,11028.0,4,0,34.0,0,2,1,32.0
0,218.0,2,30034.0,10.0,3,10,77.0,3717.0,5,0,26.0,0,4,0,16.0
1,338.0,2,48214.0,1.0,2,6,109.0,10544.0,9,0,27.0,0,4,1,33.0
0,257.0,2,22938.0,5.0,3,0,50.0,7168.0,5,0,31.0,0,3,1,14.0
1,275.0,2,42185.0,4.0,3,14,109.0,9639.0,2,1,33.0,1,1,0,18.0
1,257.0,1,28999.0,29.0,4,6,77.0,4561.0,1,0,31.0,1,2,0,23.0
0,218.0,2,31375.0,15.0,2,0,67.0,2268.0,1,0,35.0,0,4,1,8.0
0,267.0,1,21684.0,3.0,1,0,53.0,7818.0,1,0,26.0,0,3,0,14.0
0,290.0,2,10857.0,10.0,4,0,101.0,6747.0,2,1,28.0,0,3,1,8.0
1,195.0,2,42714.0,4.0,1,14,51.0,3743.0,1,1,37.0,0,2,1,13.0
1,206.0,2,46597.0,21.0,3,6,55.0,2444.0,3,0,42.0,1,3,1,2.0
1,253.0,2,35634.0,25.0,3,6,74.0,2365.0,5,1,28.0,1,2,0,11.0
0,322.0,2,16463.0,2.0,2,6,45.0,16572.0,2,0,26.0,0,4,1,23.0
1,224.0,1,35372.0,1.0,3,6,66.0,2658.0,2,0,23.0,0,1,1,7.0
1,384.0,1,33615.0,1.0,4,10,95.0,4781.0,4,1,38.0,0,4,0,14.0
0,255.0,1,33992.0,7.0,3,0,51.0,4364.0,0,0,33.0,0,3,1,9.0
0,268.0,2,24454.0,3.0,4,0,64.0,3027.0,4,0,27.0,0,4,1,13.0
0,370.0,2,44205.0,1.0,4,6,47.0,16572.0,4,0,35.0,1,3,0,32.0
0,348.0,2,36803.0,9.0,4,0,79.0,5651.0,1,0,30.0,0,4,1,19.0
0,402.0,2,34842.0,7.0,4,0,96.0,10495.0,9,0,28.0,0,4,0,18.0
0,291.0,2,26992.0,10.0,4,1,96.0,8796.0,2,1,23.0,0,2,1,13.0
0,226.0,2,38795.0,28.0,4,0,107.0,2557.0,5,0,33.0,1,1,1,13.0
0,223.0,2,33297.0,3.0,3,6,104.0,7726.0,1,0,33.0,0,2,1,17.0
0,357.0,2,14247.0,3.0,1,1,68.0,16572.0,3,0,28.0,0,4,1,27.0
0,293.0,2,4598.0,2.0,2,1,47.0,7405.0,8,0,31.0,0,3,0,13.0
0,331.0,1,37928.0,27.0,3,0,95.0,10869.0,9,0,24.0,0,3,1,24.0
1,297.0,1,7156.0,2.0,3,0,101.0,12233.0,9,0,20.0,0,4,1,21.0
0,305.0,2,45822.0,14.0,3,6,64.0,16572.0,1,0,29.0,0,1,0,25.0
0,170.0,2,34477.0,1.0,1,14,93.0,2117.0,3,1,29.0,0,3,0,8.0
0,304.0,2,15419.0,9.0,3,0,86.0,6844.0,11,0,26.0,0,3,0,14.0
0,277.0,2,7639.0,18.0,4,0,96.0,7832.0,2,0,40.0,1,1,0,23.0
0,239.0,1,27792.0,20.0,3,0,80.0,2843.0,0,0,20.0,0,1,1,7.0
0,221.0,2,50827.0,2.0,1,0,90.0,3252.0,0,0,32.0,0,1,0,12.0
0,274.0,1,41421.0,11.0,2,1,68.0,5018.0,1,0,27.0,0,4,1,10.0
